brand,sentiment,total_words,words,own_ratio,total_ratio,odds.ratio
Aultmore,anger,893,16.0,0.01901565995525727,0.01805587484422074,0.074719686323853507
Aultmore,anticipation,893,46.0,0.052572706935123045,0.054584188292094146,-0.05416907783160768
Aultmore,disgust,893,34.0,0.039149888143176735,0.03530989560699559,0.14893562973176314
Aultmore,fear,893,10.0,0.012304250559284116,0.01780227637249029,-0.5329049428014394
Aultmore,joy,893,45.0,0.05145413870246085,0.05542922526541431,-0.10735971856088326
Aultmore,negative,893,62.0,0.07046979865771812,0.06256585673196113,0.17162952377678237
Aultmore,positive,893,109.0,0.12304250559284116,0.13041148269918745,-0.08391411687889644
Aultmore,sadness,893,21.0,0.024608501118568233,0.02120217312007962,0.21494464560589902
Aultmore,surprise,893,32.0,0.03691275167785235,0.036466587885671795,0.017544072391943163
Aultmore,trust,893,46.0,0.052572706935123045,0.06192397008627474,-0.23618394863206213
Bailie Nicol Jarvie,anger,660,15.0,0.024205748865355523,0.01805587484422074,0.42288140474914043
Bailie Nicol Jarvie,anticipation,660,30.0,0.046898638426626324,0.054584188292094146,-0.2189370594467438
Bailie Nicol Jarvie,disgust,660,24.0,0.037821482602118005,0.03530989560699559,0.09913336223714746
Bailie Nicol Jarvie,fear,660,15.0,0.024205748865355523,0.01780227637249029,0.4432879982368895
Bailie Nicol Jarvie,joy,660,37.0,0.057488653555219364,0.05542922526541431,0.052630398501315324
Bailie Nicol Jarvie,negative,660,66.0,0.10136157337367625,0.06256585673196113,0.6960633504102647
Bailie Nicol Jarvie,positive,660,98.0,0.14977307110438728,0.13041148269918745,0.19970734935167966
Bailie Nicol Jarvie,sadness,660,11.0,0.018154311649016642,0.02120217312007962,-0.22389991263461606
Bailie Nicol Jarvie,surprise,660,26.0,0.04084720121028744,0.036466587885671795,0.163662014872584
Bailie Nicol Jarvie,trust,660,41.0,0.06354009077155824,0.06192397008627474,0.03716918214468649
Bain's,anger,434,3.0,0.009195402298850575,0.01805587484422074,-0.9734837244792586
Bain's,anticipation,434,22.0,0.052873563218390804,0.054584188292094146,-0.04593654300500515
Bain's,disgust,434,9.0,0.022988505747126436,0.03530989560699559,-0.6191598618786139
Bain's,fear,434,2.0,0.006896551724137931,0.01780227637249029,-1.3681146302703533
Bain's,joy,434,19.0,0.04597701149425287,0.05542922526541431,-0.26973414928330675
Bain's,negative,434,25.0,0.059770114942528735,0.06256585673196113,-0.06595125113481472
Bain's,positive,434,43.0,0.10114942528735632,0.13041148269918745,-0.36658278131903177
Bain's,sadness,434,2.0,0.006896551724137931,0.02120217312007962,-1.6202650418630151
Bain's,surprise,434,13.0,0.03218390804597701,0.036466587885671795,-0.1802356944616792
Bain's,trust,434,27.0,0.06436781609195402,0.06192397008627474,0.05584155219513148
Baker's,anger,1192,17.0,0.015088013411567477,0.01805587484422074,-0.25906545999608377
Baker's,anticipation,1192,51.0,0.04358759430008382,0.054584188292094146,-0.3245655178800634
Baker's,disgust,1192,40.0,0.03436714165968147,0.03530989560699559,-0.03904268910703018
Baker's,fear,1192,21.0,0.018440905280804692,0.01780227637249029,0.050847750686650046
Baker's,joy,1192,71.0,0.06035205364626991,0.05542922526541431,0.12275602031250575
Baker's,negative,1192,41.0,0.03520536462699078,0.06256585673196113,-0.8295802834562838
Baker's,positive,1192,169.0,0.14249790444258173,0.13041148269918745,0.12786979922223538
Baker's,sadness,1192,11.0,0.010058675607711651,0.02120217312007962,-1.0757717788221524
Baker's,surprise,1192,35.0,0.030176026823134954,0.036466587885671795,-0.27317235203610823
Baker's,trust,1192,59.0,0.050293378038558254,0.06192397008627474,-0.3001295112130915
Bakery Hill,anger,785,16.0,0.021628498727735368,0.01805587484422074,0.2604652052485647
Bakery Hill,anticipation,785,40.0,0.05216284987277354,0.054584188292094146,-0.06546040596645017
Bakery Hill,disgust,785,28.0,0.03689567430025445,0.03530989560699559,0.06337912683907992
Bakery Hill,fear,785,14.0,0.019083969465648856,0.01780227637249029,0.10029955309449316
Bakery Hill,joy,785,31.0,0.04071246819338423,0.05542922526541431,-0.4451761556931847
Bakery Hill,negative,785,41.0,0.05343511450381679,0.06256585673196113,-0.2275874580196625
Bakery Hill,positive,785,92.0,0.1183206106870229,0.13041148269918745,-0.14036950037081333
Bakery Hill,sadness,785,10.0,0.013994910941475827,0.02120217312007962,-0.5993098354693898
Bakery Hill,surprise,785,18.0,0.024173027989821884,0.036466587885671795,-0.5931770145982137
Bakery Hill,trust,785,38.0,0.04961832061068702,0.06192397008627474,-0.31962506252274003
Balblair,anger,2469,34.0,0.01417004048582996,0.01805587484422074,-0.34962444327024156
Balblair,anticipation,2469,151.0,0.06153846153846154,0.054584188292094146,0.1730052786456181
Balblair,disgust,2469,96.0,0.039271255060728746,0.03530989560699559,0.1534011496852022
Balblair,fear,2469,29.0,0.012145748987854251,0.01780227637249029,-0.5516102711189403
Balblair,joy,2469,170.0,0.06923076923076923,0.05542922526541431,0.32076653497927937
Balblair,negative,2469,120.0,0.048987854251012146,0.06256585673196113,-0.3529514677372617
Balblair,positive,2469,346.0,0.14048582995951417,0.13041148269918745,0.10735371688598246
Balblair,sadness,2469,38.0,0.015789473684210527,0.02120217312007962,-0.4252490594578722
Balblair,surprise,2469,97.0,0.03967611336032389,0.036466587885671795,0.12169549185997561
Balblair,trust,2469,164.0,0.06680161943319839,0.06192397008627474,0.10938510864739397
Balcones Distilling,anger,3189,68.0,0.021630094043887146,0.01805587484422074,0.2605716143827693
Balcones Distilling,anticipation,3189,183.0,0.05768025078369906,0.054584188292094146,0.07959433907885385
Balcones Distilling,disgust,3189,121.0,0.03824451410658307,0.03530989560699559,0.11518026288076881
Balcones Distilling,fear,3189,74.0,0.023510971786833857,0.01780227637249029,0.4012724415882303
Balcones Distilling,joy,3189,202.0,0.06363636363636363,0.05542922526541431,0.19920455509836596
Balcones Distilling,negative,3189,185.0,0.058307210031347964,0.06256585673196113,-0.10170127608401651
Balcones Distilling,positive,3189,482.0,0.15141065830721004,0.13041148269918745,0.21539586096330304
Balcones Distilling,sadness,3189,114.0,0.03605015673981191,0.02120217312007962,0.7657933904440631
Balcones Distilling,surprise,3189,137.0,0.04326018808777429,0.036466587885671795,0.2464647223427446
Balcones Distilling,trust,3189,205.0,0.064576802507837,0.06192397008627474,0.060518039404605053
Ballantines,anger,2203,39.0,0.018148820326678767,0.01805587484422074,0.007407452573036626
Ballantines,anticipation,2203,126.0,0.057622504537205084,0.054584188292094146,0.0781492698750809
Ballantines,disgust,2203,79.0,0.036297640653357534,0.03530989560699559,0.03980322028631926
Ballantines,fear,2203,32.0,0.014972776769509982,0.01780227637249029,-0.2497199294681231
Ballantines,joy,2203,138.0,0.06306715063520871,0.05542922526541431,0.1862419107177713
Ballantines,negative,2203,170.0,0.07758620689655173,0.06256585673196113,0.3104246277749241
Ballantines,positive,2203,321.0,0.14609800362976408,0.13041148269918745,0.16386556032322128
Ballantines,sadness,2203,40.0,0.018602540834845735,0.02120217312007962,-0.18871245580115445
Ballantines,surprise,2203,71.0,0.032667876588021776,0.036466587885671795,-0.15870253291203806
Ballantines,trust,2203,140.0,0.06397459165154265,0.06192397008627474,0.047001064701254064
Ballantruan,anger,230,3.0,0.017316017316017316,0.01805587484422074,-0.060361175159225545
Ballantruan,anticipation,230,12.0,0.05627705627705628,0.054584188292094146,0.0440637683991072
Ballantruan,disgust,230,10.0,0.047619047619047616,0.03530989560699559,0.4314662111913539
Ballantruan,fear,230,3.0,0.017316017316017316,0.01780227637249029,-0.0399545816714765
Ballantruan,joy,230,11.0,0.05194805194805195,0.05542922526541431,-0.09357719412947978
Ballantruan,negative,230,9.0,0.04329004329004329,0.06256585673196113,-0.5313403250685114
Ballantruan,positive,230,23.0,0.1038961038961039,0.13041148269918745,-0.32792934991513967
Ballantruan,sadness,230,4.0,0.021645021645021644,0.02120217312007962,0.029823101623224244
Ballantruan,surprise,230,7.0,0.03463203463203463,0.036466587885671795,-0.07446806719925014
Ballantruan,trust,230,13.0,0.06060606060606061,0.06192397008627474,-0.03103589848483526
Ballechin,anger,1340,21.0,0.01640566741237882,0.01805587484422074,-0.13827403701034482
Ballechin,anticipation,1340,61.0,0.04623415361670395,0.054584188292094146,-0.23952411984352623
Ballechin,disgust,1340,46.0,0.035048471290082026,0.03530989560699559,-0.01072103625672242
Ballechin,fear,1340,19.0,0.014914243102162566,0.01780227637249029,-0.25537096727253056
Ballechin,joy,1340,69.0,0.05219985085756898,0.05542922526541431,-0.08660115839408589
Ballechin,negative,1340,102.0,0.07680835197613721,0.06256585673196113,0.29588762673892816
Ballechin,positive,1340,157.0,0.11782252050708426,0.13041148269918745,-0.14645558294760938
Ballechin,sadness,1340,21.0,0.01640566741237882,0.02120217312007962,-0.37001785511525725
Ballechin,surprise,1340,50.0,0.03803131991051454,0.036466587885671795,0.060612794283828916
Ballechin,trust,1340,80.0,0.06040268456375839,0.06192397008627474,-0.03588529814623103
Balmenach,anger,726,8.0,0.012379642365887207,0.01805587484422074,-0.5444986862204501
Balmenach,anticipation,726,48.0,0.06740027510316368,0.054584188292094146,0.30427138186968644
Balmenach,disgust,726,31.0,0.044016506189821183,0.03530989560699559,0.3179720800505199
Balmenach,fear,726,7.0,0.011004126547455296,0.01780227637249029,-0.6940170941750132
Balmenach,joy,726,49.0,0.0687757909215956,0.05542922526541431,0.3112539824205519
Balmenach,negative,726,34.0,0.048143053645116916,0.06256585673196113,-0.3780479155144441
Balmenach,positive,726,96.0,0.13342503438789546,0.13041148269918745,0.032958479047295056
Balmenach,sadness,726,11.0,0.016506189821182942,0.02120217312007962,-0.3612050050465188
Balmenach,surprise,726,28.0,0.039889958734525444,0.036466587885671795,0.12945041542478497
Balmenach,trust,726,54.0,0.07565337001375516,0.06192397008627474,0.28890638047868356
Balvenie,anger,17431,282.0,0.016234511243689766,0.01805587484422074,-0.1534043720271926
Balvenie,anticipation,17431,926.0,0.05317806333180358,0.054584188292094146,-0.03765186081630351
Balvenie,disgust,17431,577.0,0.03315741165672327,0.03530989560699559,-0.09074116464511364
Balvenie,fear,17431,261.0,0.015029830197338228,0.01780227637249029,-0.24423301983387555
Balvenie,joy,17431,942.0,0.05409591555759523,0.05542922526541431,-0.03512717387538872
Balvenie,negative,17431,1099.0,0.06310234052317577,0.06256585673196113,0.01231794875629884
Balvenie,positive,17431,2440.0,0.14002983019733822,0.13041148269918745,0.10266328944500862
Balvenie,sadness,17431,335.0,0.019274896741624598,0.02120217312007962,-0.13748901018522702
Balvenie,surprise,17431,612.0,0.0351652134006425,0.036466587885671795,-0.05242624320831794
Balvenie,trust,17431,1079.0,0.06195502524093621,0.06192397008627474,7.233368085423756e-4
Banff,anger,889,20.0,0.02359550561797753,0.01805587484422074,0.3860437631818323
Banff,anticipation,889,35.0,0.04044943820224719,0.054584188292094146,-0.4323634327373752
Banff,disgust,889,34.0,0.03932584269662921,0.03530989560699559,0.15540512506132073
Banff,fear,889,24.0,0.028089887640449437,0.01780227637249029,0.6579891236655457
Banff,joy,889,41.0,0.04719101123595506,0.05542922526541431,-0.23213475650957816
Banff,negative,889,67.0,0.07640449438202247,0.06256585673196113,0.2882819368567631
Banff,positive,889,89.0,0.10112359550561797,0.13041148269918745,-0.3669512387443237
Banff,sadness,889,24.0,0.028089887640449437,0.02120217312007962,0.405838712072884
Banff,surprise,889,19.0,0.02247191011235955,0.036466587885671795,-0.6984524567495903
Banff,trust,889,43.0,0.04943820224719101,0.06192397008627474,-0.32487168634284463
Basil Hayden's,anger,403,3.0,0.009900990099009901,0.01805587484422074,-0.8668236164949626
Basil Hayden's,anticipation,403,13.0,0.034653465346534656,0.054584188292094146,-0.655483469020118
Basil Hayden's,disgust,403,8.0,0.022277227722772276,0.03530989560699559,-0.6645028473393682
Basil Hayden's,fear,403,1.0,0.0049504950495049506,0.01780227637249029,-1.8464170230072134
Basil Hayden's,joy,403,30.0,0.07673267326732673,0.05542922526541431,0.46919417420050186
Basil Hayden's,negative,403,11.0,0.0297029702970297,0.06256585673196113,-1.0747683605704548
Basil Hayden's,positive,403,57.0,0.14356435643564355,0.13041148269918745,0.13862670315553882
Basil Hayden's,sadness,403,2.0,0.007425742574257425,0.02120217312007962,-1.5136049338787192
Basil Hayden's,surprise,403,16.0,0.04207920792079208,0.036466587885671795,0.20653233271535207
Basil Hayden's,trust,403,30.0,0.07673267326732673,0.06192397008627474,0.30934304850869865
Belgian Owl,anger,529,8.0,0.016981132075471698,0.01805587484422074,-0.08853568175141717
Belgian Owl,anticipation,529,21.0,0.04150943396226415,0.054584188292094146,-0.3950438391391918
Belgian Owl,disgust,529,12.0,0.024528301886792454,0.03530989560699559,-0.5256251973393551
Belgian Owl,fear,529,7.0,0.01509433962264151,0.01780227637249029,-0.23805408970598052
Belgian Owl,joy,529,26.0,0.0509433962264151,0.05542922526541431,-0.1217517007216714
Belgian Owl,negative,529,35.0,0.06792452830188679,0.06256585673196113,0.1185570734519347
Belgian Owl,positive,529,54.0,0.10377358490566038,0.13041148269918745,-0.32963164514614024
Belgian Owl,sadness,529,7.0,0.01509433962264151,0.02120217312007962,-0.490204501298642
Belgian Owl,surprise,529,13.0,0.026415094339622643,0.036466587885671795,-0.46521265317614996
Belgian Owl,trust,529,22.0,0.04339622641509434,0.06192397008627474,-0.5129283725199306
Ben Nevis,anger,2073,28.0,0.013982642237222759,0.01805587484422074,-0.3688313174288216
Ben Nevis,anticipation,2073,129.0,0.0626808100289296,0.054584188292094146,0.19954072588930125
Ben Nevis,disgust,2073,78.0,0.038090646094503376,0.03530989560699559,0.10936420333399155
Ben Nevis,fear,2073,35.0,0.017357762777242044,0.01780227637249029,-0.03648071762633227
Ben Nevis,joy,2073,129.0,0.0626808100289296,0.05542922526541431,0.17737698078065023
Ben Nevis,negative,2073,131.0,0.06364513018322084,0.06256585673196113,0.024674562005411658
Ben Nevis,positive,2073,268.0,0.12970106075216972,0.13041148269918745,-0.007880625476839804
Ben Nevis,sadness,2073,43.0,0.021215043394406944,0.02120217312007962,8.754879759909875e-4
Ben Nevis,surprise,2073,86.0,0.041947926711668276,0.036466587885671795,0.2020242912523102
Ben Nevis,trust,2073,146.0,0.07087753134040502,0.06192397008627474,0.19483038689675683
Benchmark,anger,242,4.0,0.0205761316872428,0.01805587484422074,0.1885034575384133
Benchmark,anticipation,242,14.0,0.06172839506172839,0.054584188292094146,0.17745118367681012
Benchmark,disgust,242,8.0,0.037037037037037035,0.03530989560699559,0.06889613180664586
Benchmark,fear,242,5.0,0.024691358024691357,0.01780227637249029,0.47194445685995623
Benchmark,joy,242,11.0,0.04938271604938271,0.05542922526541431,-0.16664065631920322
Benchmark,negative,242,15.0,0.06584362139917696,0.06256585673196113,0.07366811785440294
Benchmark,positive,242,32.0,0.13580246913580246,0.13041148269918745,0.058438806532433996
Benchmark,sadness,242,4.0,0.0205761316872428,0.02120217312007962,-0.043240360566499
Benchmark,surprise,242,10.0,0.04526748971193416,0.036466587885671795,0.3119000892483238
Benchmark,trust,242,14.0,0.06172839506172839,0.06192397008627474,-0.004563687123644293
BenRiach,anger,10438,174.0,0.01676405785994827,0.01805587484422074,-0.10709691756924594
BenRiach,anticipation,10438,576.0,0.05527349362965801,0.054584188292094146,0.01810470466114829
BenRiach,disgust,10438,392.0,0.03764728422262669,0.03530989560699559,0.09247324057031413
BenRiach,fear,10438,171.0,0.016476674010920588,0.01780227637249029,-0.11163668121172757
BenRiach,joy,10438,633.0,0.060733786761184023,0.05542922526541431,0.13185248104642225
BenRiach,negative,10438,607.0,0.05824312673627742,0.06256585673196113,-0.10328776075463733
BenRiach,positive,10438,1350.0,0.12941852667880066,0.13041148269918745,-0.011026745552960297
BenRiach,sadness,10438,245.0,0.02356547562027014,0.02120217312007962,0.1524626578327526
BenRiach,surprise,10438,458.0,0.04396972890123575,0.036466587885671795,0.2699354219722086
BenRiach,trust,10438,654.0,0.06274547370437782,0.06192397008627474,0.0190134216400241
Benrinnes,anger,1618,29.0,0.01852995676343422,0.01805587484422074,0.03739119156278451
Benrinnes,anticipation,1618,84.0,0.05250154416306362,0.054584188292094146,-0.05612324249079142
Benrinnes,disgust,1618,46.0,0.029030265596046944,0.03530989560699559,-0.2825147846548142
Benrinnes,fear,1618,27.0,0.017294626312538603,0.01780227637249029,-0.04173788850038076
Benrinnes,joy,1618,81.0,0.0506485484867202,0.05542922526541431,-0.1301259191190606
Benrinnes,negative,1618,99.0,0.06176652254478073,0.06256585673196113,-0.018550459067657322
Benrinnes,positive,1618,196.0,0.12168004941321804,0.13041148269918745,-0.09997826006642795
Benrinnes,sadness,1618,32.0,0.02038295243977764,0.02120217312007962,-0.05684910279219305
Benrinnes,surprise,1618,53.0,0.033353922174181594,0.036466587885671795,-0.12871879392229005
Benrinnes,trust,1618,85.0,0.053119209388511425,0.06192397008627474,-0.22126429472684997
Benromach,anger,4305,78.0,0.018346493265211334,0.01805587484422074,0.023036010266701216
Benromach,anticipation,4305,210.0,0.049001393404551785,0.054584188292094146,-0.15566032378597608
Benromach,disgust,4305,134.0,0.031351602415234554,0.03530989560699559,-0.17153337314628858
Benromach,fear,4305,84.0,0.019739897816999537,0.01780227637249029,0.1490527917150491
Benromach,joy,4305,227.0,0.05294937296795169,0.05542922526541431,-0.06603324343707066
Benromach,negative,4305,311.0,0.07245703669298653,0.06256585673196113,0.21175023615519845
Benromach,positive,4305,519.0,0.12076172782164422,0.13041148269918745,-0.11090760035901756
Benromach,sadness,4305,95.0,0.02229447282861124,0.02120217312007962,0.07247394470584193
Benromach,surprise,4305,118.0,0.027635856943799348,0.036466587885671795,-0.40003386664248286
Benromach,trust,4305,247.0,0.057594054807245706,0.06192397008627474,-0.10457807290674026
Bernheim,anger,1065,10.0,0.010318949343339587,0.01805587484422074,-0.8071722378650467
Bernheim,anticipation,1065,50.0,0.04784240150093809,0.054584188292094146,-0.1901932891136075
Bernheim,disgust,1065,23.0,0.0225140712945591,0.03530989560699559,-0.6492455880679054
Bernheim,fear,1065,14.0,0.014071294559099437,0.01780227637249029,-0.33930666740607635
Bernheim,joy,1065,60.0,0.05722326454033771,0.05542922526541431,0.045954961369131804
Bernheim,negative,1065,32.0,0.03095684803001876,0.06256585673196113,-1.0151169819405388
Bernheim,positive,1065,129.0,0.12195121951219512,0.13041148269918745,-0.09676671895095974
Bernheim,sadness,1065,8.0,0.008442776735459663,0.02120217312007962,-1.328422673164944
Bernheim,surprise,1065,44.0,0.04221388367729831,0.036466587885671795,0.21114234778730606
Bernheim,trust,1065,65.0,0.06191369606003752,0.06192397008627474,-2.3938252710434423e-4
Big Peat,anger,1938,31.0,0.016503352243424446,0.01805587484422074,-0.12970922184996045
Big Peat,anticipation,1938,89.0,0.04641567818463126,0.054584188292094146,-0.2338709001030451
Big Peat,disgust,1938,90.0,0.04693140794223827,0.03530989560699559,0.41048118606201817
Big Peat,fear,1938,41.0,0.021660649819494584,0.01780227637249029,0.2830147944165489
Big Peat,joy,1938,84.0,0.043837029396596186,0.05542922526541431,-0.33849680540366905
Big Peat,negative,1938,131.0,0.06807632800412584,0.06256585673196113,0.12177765271184486
Big Peat,positive,1938,194.0,0.10056730273336771,0.13041148269918745,-0.3749095835774201
Big Peat,sadness,1938,34.0,0.018050541516245487,0.02120217312007962,-0.2321700230099065
Big Peat,surprise,1938,60.0,0.03145951521402785,0.036466587885671795,-0.21307877632709862
Big Peat,trust,1938,109.0,0.05673027333677153,0.06192397008627474,-0.12637915370851474
Black & White,anger,289,2.0,0.010344827586206896,0.01805587484422074,-0.8035587230369463
Black & White,anticipation,289,15.0,0.05517241379310345,0.054584188292094146,0.015464001659138004
Black & White,disgust,289,18.0,0.06551724137931035,0.03530989560699559,0.8918020573987654
Black & White,fear,289,3.0,0.013793103448275862,0.01780227637249029,-0.3681146302703533
Black & White,joy,289,17.0,0.06206896551724138,0.05542922526541431,0.16322525799279952
Black & White,negative,289,26.0,0.09310344827586207,0.06256585673196113,0.573459033608718
Black & White,positive,289,38.0,0.13448275862068965,0.13041148269918745,0.04435031962707542
Black & White,sadness,289,9.0,0.034482758620689655,0.02120217312007962,0.7016630530243474
Black & White,surprise,289,6.0,0.02413793103448276,0.036466587885671795,-0.595273193740523
Black & White,trust,289,20.0,0.07241379310344828,0.06192397008627474,0.22576655363744402
Black Bottle,anger,1197,17.0,0.015025041736227046,0.01805587484422074,-0.2650993250896413
Black Bottle,anticipation,1197,56.0,0.04757929883138564,0.054584188292094146,-0.1981490869499715
Black Bottle,disgust,1197,35.0,0.03005008347245409,0.03530989560699559,-0.232703557376359
Black Bottle,fear,1197,19.0,0.01669449081803005,0.01780227637249029,-0.09268963815684227
Black Bottle,joy,1197,50.0,0.04257095158597663,0.05542922526541431,-0.38077750425186835
Black Bottle,negative,1197,93.0,0.07846410684474124,0.06256585673196113,0.3266572803490355
Black Bottle,positive,1197,159.0,0.1335559265442404,0.13041148269918745,0.03437309287833818
Black Bottle,sadness,1197,47.0,0.04006677796327212,0.02120217312007962,0.91819435608429
Black Bottle,surprise,1197,47.0,0.04006677796327212,0.036466587885671795,0.13583128214917803
Black Bottle,trust,1197,68.0,0.05759599332220367,0.06192397008627474,-0.10452951513699844
Black Bull,anger,1384,22.0,0.01660649819494585,0.01805587484422074,-0.12072043862270587
Black Bull,anticipation,1384,73.0,0.053429602888086646,0.054584188292094146,-0.030843803633528205
Black Bull,disgust,1384,37.0,0.027436823104693142,0.03530989560699559,-0.36395911352285076
Black Bull,fear,1384,21.0,0.01588447653429603,0.01780227637249029,-0.16444418255467239
Black Bull,joy,1384,85.0,0.06209386281588448,0.05542922526541431,0.16380384033096895
Black Bull,negative,1384,99.0,0.07220216606498195,0.06256585673196113,0.20666655029835784
Black Bull,positive,1384,172.0,0.12490974729241877,0.13041148269918745,-0.06218484252006441
Black Bull,sadness,1384,59.0,0.04332129963898917,0.02120217312007962,1.0308643828238875
Black Bull,surprise,1384,42.0,0.03104693140794224,0.036466587885671795,-0.2321245320176454
Black Bull,trust,1384,86.0,0.0628158844765343,0.06192397008627474,0.020631455785795814
Black Maple Hill,anger,262,12.0,0.049429657794676805,0.01805587484422074,1.4529085951056218
Black Maple Hill,anticipation,262,12.0,0.049429657794676805,0.054584188292094146,-0.14310617947713766
Black Maple Hill,disgust,262,11.0,0.045627376425855515,0.03530989560699559,0.36982714539896816
Black Maple Hill,fear,262,8.0,0.034220532319391636,0.01780227637249029,0.942800471894591
Black Maple Hill,joy,262,13.0,0.053231939163498096,0.05542922526541431,-0.05835472066927685
Black Maple Hill,negative,262,23.0,0.09125475285171103,0.06256585673196113,0.5445241328890376
Black Maple Hill,positive,262,30.0,0.11787072243346007,0.13041148269918745,-0.14586548812566558
Black Maple Hill,sadness,262,11.0,0.045627376425855515,0.02120217312007962,1.1056875595807734
Black Maple Hill,surprise,262,8.0,0.034220532319391636,0.036466587885671795,-0.09171301363318259
Black Maple Hill,trust,262,18.0,0.07224334600760456,0.06192397008627474,0.22236674502490103
Black Velvet,anger,229,5.0,0.02608695652173913,0.01805587484422074,0.53086031603361294
Black Velvet,anticipation,229,11.0,0.05217391304347826,0.054584188292094146,-0.06515445854914655
Black Velvet,disgust,229,11.0,0.05217391304347826,0.03530989560699559,0.5632560837468952
Black Velvet,fear,229,4.0,0.021739130434782608,0.01780227637249029,0.28823250368756825
Black Velvet,joy,229,11.0,0.05217391304347826,0.05542922526541431,-0.0873182036577975
Black Velvet,negative,229,25.0,0.11304347826086956,0.06256585673196113,0.8534302886569007
Black Velvet,positive,229,27.0,0.12173913043478261,0.13041148269918745,-0.0992779381070094
Black Velvet,sadness,229,11.0,0.05217391304347826,0.02120217312007962,1.2991164979287002
Black Velvet,surprise,229,6.0,0.030434782608695653,0.036466587885671795,-0.26085415466996376
Black Velvet,trust,229,13.0,0.06086956521739131,0.06192397008627474,-0.024776908013152923
Bladnoch,anger,2308,32.0,0.01429190125595496,0.01805587484422074,-0.33727047215882966
Bladnoch,anticipation,2308,135.0,0.058899956691208316,0.054584188292094146,0.1097834751502969
Bladnoch,disgust,2308,79.0,0.0346470333477696,0.03530989560699559,-0.027340728916638506
Bladnoch,fear,2308,31.0,0.013858813339107838,0.01780227637249029,-0.36125799802953423
Bladnoch,joy,2308,123.0,0.053702901689042876,0.05542922526541431,-0.0456468008218184
Bladnoch,negative,2308,108.0,0.047206582936336075,0.06256585673196113,-0.40638751153700514
Bladnoch,positive,2308,288.0,0.12516240796881767,0.13041148269918745,-0.05926958449367475
Bladnoch,sadness,2308,39.0,0.0173235166738848,0.02120217312007962,-0.29148031473483343
Bladnoch,surprise,2308,83.0,0.036379385015158076,0.036466587885671795,-0.003454060778547514
Bladnoch,trust,2308,158.0,0.06886097877869207,0.06192397008627474,0.15318871838385814
Blair Athol,anger,1329,15.0,0.012030075187969926,0.01805587484422074,-0.5858226641317199
Blair Athol,anticipation,1329,61.0,0.04661654135338346,0.054584188292094146,-0.22764112832760414
Blair Athol,disgust,1329,46.0,0.035338345864661655,0.03530989560699559,0.0011619552591996577
Blair Athol,fear,1329,20.0,0.015789473684210527,0.01780227637249029,-0.1730986478652105
Blair Athol,joy,1329,56.0,0.04285714285714286,0.05542922526541431,-0.3711111696583887
Blair Athol,negative,1329,72.0,0.05488721804511278,0.06256585673196113,-0.18890535004835088
Blair Athol,positive,1329,134.0,0.10150375939849623,0.13041148269918745,-0.36153774255795945
Blair Athol,sadness,1329,30.0,0.02330827067669173,0.02120217312007962,0.13662982815024288
Blair Athol,surprise,1329,50.0,0.038345864661654135,0.036466587885671795,0.07249578579975109
Blair Athol,trust,1329,67.0,0.05112781954887218,0.06192397008627474,-0.2763894682645944
Blanton's,anger,3265,54.0,0.016840171463563994,0.01805587484422074,-0.1005614957802033
Blanton's,anticipation,3265,198.0,0.06093080220453154,0.054584188292094146,0.15868863665602648
Blanton's,disgust,3265,101.0,0.031230863441518677,0.03530989560699559,-0.17710009962008502
Blanton's,fear,3265,51.0,0.015921616656460504,0.01780227637249029,-0.16107489767602157
Blanton's,joy,3265,200.0,0.061543172075933864,0.05542922526541431,0.15095196218265516
Blanton's,negative,3265,138.0,0.042559706062461726,0.06256585673196113,-0.5558873813780036
Blanton's,positive,3265,485.0,0.14880587875076545,0.13041148269918745,0.19036061882384742
Blanton's,sadness,3265,55.0,0.017146356399265157,0.02120217312007962,-0.3063101053521712
Blanton's,surprise,3265,136.0,0.0419473361910594,0.036466587885671795,0.2020039816156391
Blanton's,trust,3265,196.0,0.06031843233312921,0.06192397008627474,-0.03789903523170056
Booker's,anger,2453,51.0,0.021189894050529748,0.01805587484422074,0.23090805073501902
Booker's,anticipation,2453,115.0,0.04726976365118175,0.054584188292094146,-0.20756544686126027
Booker's,disgust,2453,91.0,0.037489812550937245,0.03530989560699559,0.08642605636422208
Booker's,fear,2453,46.0,0.01915240423797881,0.01780227637249029,0.10546377775931372
Booker's,joy,2453,128.0,0.05256723716381418,0.05542922526541431,-0.0764829316742293
Booker's,negative,2453,125.0,0.05134474327628362,0.06256585673196113,-0.2851589887028047
Booker's,positive,2453,347.0,0.14180929095354522,0.13041148269918745,0.12088115296558498
Booker's,sadness,2453,49.0,0.020374898125509373,0.02120217312007962,-0.057419295736260784
Booker's,surprise,2453,73.0,0.03015484922575387,0.036466587885671795,-0.2741851938171478
Booker's,trust,2453,166.0,0.0680521597392013,0.06192397008627474,0.13614297968476535
Bowmore,anger,19224,370.0,0.01929778933680104,0.01805587484422074,0.09596726514108417
Bowmore,anticipation,19224,1101.0,0.05732119635890767,0.054584188292094146,0.07058562250867893
Bowmore,disgust,19224,716.0,0.03729518855656697,0.03530989560699559,0.07891696493546795
Bowmore,fear,19224,382.0,0.019921976592977893,0.01780227637249029,0.16229906393298688
Bowmore,joy,19224,1027.0,0.05347204161248374,0.05542922526541431,-0.05186208197725166
